task,position,icl_index,token_role,layer,stable_rank,rank90,participation_ratio
park-country,icl01/pre,1,pre_label_token,17,13.563460573076098,79,43.22993993752828
person-instrument,icl01/pre,1,pre_label_token,17,7.92112841734916,70,25.79171614911509
person-occupation,icl01/pre,1,pre_label_token,17,10.514069413105274,80,33.59919270475707
person-sport,icl01/pre,1,pre_label_token,17,7.375042748465297,62,22.37341006939694
present-past,icl01/pre,1,pre_label_token,17,6.859314025969815,64,23.862180747711278
prev_item,icl01/pre,1,pre_label_token,17,6.480759836526566,40,17.252176933406226
sentiment,icl01/pre,1,pre_label_token,17,10.056634621542212,86,32.866516247828905
singular-plural,icl01/pre,1,pre_label_token,17,8.057420515445274,57,27.68142380823313
antonym,icl01/pre,1,pre_label_token,17,6.882721308247308,96,27.754859286744686
capitalize,icl01/pre,1,pre_label_token,17,8.26631811848883,82,28.585474371549143
capitalize_first_letter,icl01/pre,1,pre_label_token,17,8.813109613888663,82,29.655980245436332
country-currency,icl01/pre,1,pre_label_token,17,7.6700121496249904,49,24.544180428541047
landmark-country,icl01/pre,1,pre_label_token,17,9.916852860196197,82,35.578089381353664
lowercase_first_letter,icl01/pre,1,pre_label_token,17,9.24402957615806,85,36.76701300575108
product-company,icl01/pre,1,pre_label_token,17,7.761028957267756,63,23.360356807858285
synonym,icl01/pre,1,pre_label_token,17,7.550603233854672,96,30.17571434404434
word_length,icl01/pre,1,pre_label_token,17,8.076014701529473,82,27.601058300454962
ag_news,icl01/pre,1,pre_label_token,18,8.415818331469866,93,29.40631450046105
capitalize_last_letter,icl01/pre,1,pre_label_token,18,8.48228498684951,80,27.960171009913797
capitalize_second_letter,icl01/pre,1,pre_label_token,18,8.23873717904212,83,29.45752405405702
commonsense_qa,icl01/pre,1,pre_label_token,18,7.604790077153691,96,25.706429008517055
country-capital,icl01/pre,1,pre_label_token,18,9.737862976382583,51,28.620867365246458
english-french,icl01/pre,1,pre_label_token,18,11.232787771279813,99,41.0688912320118
english-german,icl01/pre,1,pre_label_token,18,10.155958408479192,103,41.34461226738559
english-spanish,icl01/pre,1,pre_label_token,18,12.473019237290021,104,42.06229369267952
lowercase_last_letter,icl01/pre,1,pre_label_token,18,11.409996496867798,89,41.07735084929435
national_parks,icl01/pre,1,pre_label_token,18,7.224937199710834,65,25.68513985319118
next_capital_letter,icl01/pre,1,pre_label_token,18,8.521680948163151,82,29.42870133019713
next_item,icl01/pre,1,pre_label_token,18,6.102777758376532,42,17.209981232597098
park-country,icl01/pre,1,pre_label_token,18,13.198451032274052,78,41.339209795034414
person-instrument,icl01/pre,1,pre_label_token,18,7.615466911990795,69,24.692978134794156
person-occupation,icl01/pre,1,pre_label_token,18,10.281353082078168,78,33.26790051245404
person-sport,icl01/pre,1,pre_label_token,18,7.331240698541652,60,21.925196785941914
present-past,icl01/pre,1,pre_label_token,18,6.741251582036952,63,23.215920079048054
prev_item,icl01/pre,1,pre_label_token,18,6.466096897466931,41,17.219650038660582
sentiment,icl01/pre,1,pre_label_token,18,10.086680406043588,85,32.01895929842554
singular-plural,icl01/pre,1,pre_label_token,18,7.956739975016899,57,27.227572895774802
antonym,icl01/pre,1,pre_label_token,18,6.99138597200015,96,28.134616426818823
capitalize,icl01/pre,1,pre_label_token,18,8.109163616389791,81,27.961575064197234
capitalize_first_letter,icl01/pre,1,pre_label_token,18,8.681539432575075,81,29.07785165745301
country-currency,icl01/pre,1,pre_label_token,18,8.298776227561083,48,25.539029907032848
landmark-country,icl01/pre,1,pre_label_token,18,10.219318741446788,81,35.39653237915068
lowercase_first_letter,icl01/pre,1,pre_label_token,18,8.545123287560067,84,34.337916422395644
product-company,icl01/pre,1,pre_label_token,18,7.495987518434582,62,22.753779220557785
synonym,icl01/pre,1,pre_label_token,18,7.645876290378504,96,30.404292892365888
word_length,icl01/pre,1,pre_label_token,18,8.025463193611488,81,27.74544063632135
ag_news,icl01/pre,1,pre_label_token,19,9.048007706405121,94,31.37266954066256
capitalize_last_letter,icl01/pre,1,pre_label_token,19,8.678557015320555,82,29.333715814396466
capitalize_second_letter,icl01/pre,1,pre_label_token,19,8.422191392840135,85,30.866637081834707
commonsense_qa,icl01/pre,1,pre_label_token,19,7.396306887207686,96,25.39273460513118
country-capital,icl01/pre,1,pre_label_token,19,9.852236498748715,51,28.45414536460157
english-french,icl01/pre,1,pre_label_token,19,11.973047123387808,102,43.94054453539652
english-german,icl01/pre,1,pre_label_token,19,10.926189727750472,107,45.948137512057436
english-spanish,icl01/pre,1,pre_label_token,19,13.153401408040963,106,45.86843454571957
lowercase_last_letter,icl01/pre,1,pre_label_token,19,11.724639324434467,90,42.863288664993554
national_parks,icl01/pre,1,pre_label_token,19,7.302720328990518,68,26.303397306541836
next_capital_letter,icl01/pre,1,pre_label_token,19,8.989484985507369,83,31.663518282729786
next_item,icl01/pre,1,pre_label_token,19,6.021686782770248,41,16.630464298050683
park-country,icl01/pre,1,pre_label_token,19,12.459393680075934,79,39.40041191017809
person-instrument,icl01/pre,1,pre_label_token,19,7.6461921369174535,71,25.415985917806207
person-occupation,icl01/pre,1,pre_label_token,19,10.308493574136676,81,34.09380529247977
person-sport,icl01/pre,1,pre_label_token,19,7.203347185543549,61,21.61210465999408
present-past,icl01/pre,1,pre_label_token,19,7.331390233788037,66,26.479069984040063
prev_item,icl01/pre,1,pre_label_token,19,6.332224028432297,40,16.496203901666416
sentiment,icl01/pre,1,pre_label_token,19,10.090820871657773,86,31.810426312328136
singular-plural,icl01/pre,1,pre_label_token,19,8.176176828385646,57,28.154292508258088
antonym,icl01/pre,1,pre_label_token,19,7.604533874435118,99,31.918595954464624
capitalize,icl01/pre,1,pre_label_token,19,8.40102938806246,83,30.260227724242526
capitalize_first_letter,icl01/pre,1,pre_label_token,19,8.912287214015022,83,30.90173705426325
country-currency,icl01/pre,1,pre_label_token,19,8.667752410568974,49,25.956621750243468
landmark-country,icl01/pre,1,pre_label_token,19,10.764801853718224,81,36.136208621612546
lowercase_first_letter,icl01/pre,1,pre_label_token,19,8.283657728201076,85,34.1624711599181
product-company,icl01/pre,1,pre_label_token,19,7.313576944874008,61,22.375992360037284
synonym,icl01/pre,1,pre_label_token,19,8.316097179231523,98,34.25606520522548
word_length,icl01/pre,1,pre_label_token,19,8.357083885863087,84,29.620493467427547
ag_news,icl01/pre,1,pre_label_token,20,10.609250566295131,99,37.421466024881866
capitalize_last_letter,icl01/pre,1,pre_label_token,20,10.219444735878692,85,33.12444952236722
capitalize_second_letter,icl01/pre,1,pre_label_token,20,9.940021489965185,89,35.64978437751169
commonsense_qa,icl01/pre,1,pre_label_token,20,7.68656576423088,101,28.98272038658901
country-capital,icl01/pre,1,pre_label_token,20,12.820314556546279,50,31.273111781853228
english-french,icl01/pre,1,pre_label_token,20,14.648987712127669,105,50.45998768374935
english-german,icl01/pre,1,pre_label_token,20,13.164039937900426,109,54.06042653421175
english-spanish,icl01/pre,1,pre_label_token,20,15.872415009838551,109,53.36103093248021
lowercase_last_letter,icl01/pre,1,pre_label_token,20,12.289390779868205,92,46.54526276274243
national_parks,icl01/pre,1,pre_label_token,20,7.843418397640871,70,30.549225232864433
next_capital_letter,icl01/pre,1,pre_label_token,20,10.478560137905843,86,36.17412273044455
next_item,icl01/pre,1,pre_label_token,20,6.040653711593087,41,16.969190820513077
park-country,icl01/pre,1,pre_label_token,20,13.37349734300049,79,39.26566593417704
person-instrument,icl01/pre,1,pre_label_token,20,7.525836812451021,75,27.63904034000575
person-occupation,icl01/pre,1,pre_label_token,20,11.413055433206313,86,40.110421675005504
person-sport,icl01/pre,1,pre_label_token,20,8.268488792350023,61,24.392425094248992
present-past,icl01/pre,1,pre_label_token,20,8.260993975616948,67,29.435819706952966
prev_item,icl01/pre,1,pre_label_token,20,6.277635481452671,41,16.750447366111644
sentiment,icl01/pre,1,pre_label_token,20,9.694773125765431,88,31.26864176957936
singular-plural,icl01/pre,1,pre_label_token,20,9.253847643637146,58,31.33682687226714
antonym,icl01/pre,1,pre_label_token,20,9.102968627235791,102,38.83037395978048
capitalize,icl01/pre,1,pre_label_token,20,10.082710121332022,85,34.980102990541184
capitalize_first_letter,icl01/pre,1,pre_label_token,20,10.744655940324673,86,35.372253181264384
country-currency,icl01/pre,1,pre_label_token,20,11.458992873746757,48,29.509589469332578
landmark-country,icl01/pre,1,pre_label_token,20,12.390889362323046,80,40.37879444385336
lowercase_first_letter,icl01/pre,1,pre_label_token,20,8.086298936082542,87,34.502057206416175
product-company,icl01/pre,1,pre_label_token,20,7.50690878891463,63,23.94800939644819
synonym,icl01/pre,1,pre_label_token,20,10.002045607774518,102,41.49325454467614
word_length,icl01/pre,1,pre_label_token,20,9.52072177172595,86,33.63594765932995
ag_news,icl01/label,1,last_label_token,6,3.4620999910654437,19,4.652434499133604
capitalize_last_letter,icl01/label,1,last_label_token,6,4.009556789354628,22,10.669867603611815
capitalize_second_letter,icl01/label,1,last_label_token,6,5.235576156798842,19,10.325485518500155
commonsense_qa,icl01/label,1,last_label_token,6,3.4844043875156463,27,5.627657776007744
country-capital,icl01/label,1,last_label_token,6,13.931900072656838,68,51.47482505024502
english-french,icl01/label,1,last_label_token,6,28.57161928863009,126,108.64253658595482
english-german,icl01/label,1,last_label_token,6,28.533551596297183,125,104.82524746839367
english-spanish,icl01/label,1,last_label_token,6,31.761267151576572,125,108.85494732445231
lowercase_last_letter,icl01/label,1,last_label_token,6,4.604938130171407,21,10.852426249421999
national_parks,icl01/label,1,last_label_token,6,13.180052529365046,38,32.101282875724586
next_capital_letter,icl01/label,1,last_label_token,6,7.8440163437503605,25,19.419144299074254
next_item,icl01/label,1,last_label_token,6,7.955208420593913,51,23.28207015333963
park-country,icl01/label,1,last_label_token,6,15.115992184335985,65,43.57955262991298
person-instrument,icl01/label,1,last_label_token,6,2.4013350659875825,4,3.408221005680455
person-occupation,icl01/label,1,last_label_token,6,3.1100056280554025,14,6.2992539152861795
person-sport,icl01/label,1,last_label_token,6,2.775794555709876,8,4.725127563728519
present-past,icl01/label,1,last_label_token,6,20.519955875540877,80,62.23341295647455
prev_item,icl01/label,1,last_label_token,6,8.05666419741861,51,24.230776402629775
sentiment,icl01/label,1,last_label_token,6,1.8376798569540007,44,3.275048941758482
singular-plural,icl01/label,1,last_label_token,6,16.423523219516266,71,56.060824068180324
antonym,icl01/label,1,last_label_token,6,32.416671231253204,123,101.96587544752745
capitalize,icl01/label,1,last_label_token,6,21.40690630414078,105,79.92759020140659
capitalize_first_letter,icl01/label,1,last_label_token,6,8.714529795033545,27,22.468879970960987
country-currency,icl01/label,1,last_label_token,6,4.459409658450982,29,13.049273013742498
landmark-country,icl01/label,1,last_label_token,6,10.614664174057468,45,28.324257661123077
lowercase_first_letter,icl01/label,1,last_label_token,6,11.807275148555304,26,23.886614740781
product-company,icl01/label,1,last_label_token,6,5.377236587178256,20,12.299205195664397
synonym,icl01/label,1,last_label_token,6,29.954945918731546,124,104.27202667524027
word_length,icl01/label,1,last_label_token,6,5.590567319929491,38,12.163020922130372
ag_news,icl01/label,1,last_label_token,7,3.618399184663624,27,5.137924201364553
capitalize_last_letter,icl01/label,1,last_label_token,7,4.593506613191717,30,12.843301292205263
capitalize_second_letter,icl01/label,1,last_label_token,7,5.0135997885264025,25,10.996408301159878
commonsense_qa,icl01/label,1,last_label_token,7,4.042588600869512,45,6.731879447748456
country-capital,icl01/label,1,last_label_token,7,12.90843467255429,68,47.7095619298116
english-french,icl01/label,1,last_label_token,7,25.995606141739362,126,103.05705663925406
english-german,icl01/label,1,last_label_token,7,27.23342803985943,125,102.79527129083772
english-spanish,icl01/label,1,last_label_token,7,30.136143593183572,125,105.61876283569104
lowercase_last_letter,icl01/label,1,last_label_token,7,4.976042916393481,27,12.056661344461679
national_parks,icl01/label,1,last_label_token,7,13.518544590472237,41,33.16671090339974
next_capital_letter,icl01/label,1,last_label_token,7,7.227342010302238,31,19.870865566221333
next_item,icl01/label,1,last_label_token,7,7.4774939676293934,51,22.240719116924843
park-country,icl01/label,1,last_label_token,7,12.848596519158805,65,40.86356412429049
person-instrument,icl01/label,1,last_label_token,7,2.492048149246543,7,3.645789257353016
person-occupation,icl01/label,1,last_label_token,7,3.1214201712672116,17,6.485626928911485
person-sport,icl01/label,1,last_label_token,7,2.9632844578230464,19,5.46646183481034
present-past,icl01/label,1,last_label_token,7,19.733651161701165,79,60.07979115474667
prev_item,icl01/label,1,last_label_token,7,7.443179924134544,51,23.16010289320768
sentiment,icl01/label,1,last_label_token,7,2.068862397259963,54,4.10966686151918
singular-plural,icl01/label,1,last_label_token,7,17.39411251389415,71,55.37841488935528
antonym,icl01/label,1,last_label_token,7,27.22959379620522,122,96.44029857006338
capitalize,icl01/label,1,last_label_token,7,18.49838858504778,104,75.00409733980923
capitalize_first_letter,icl01/label,1,last_label_token,7,8.41266580453769,46,25.761754965378884
country-currency,icl01/label,1,last_label_token,7,4.5380200018722405,31,13.251020279448339
landmark-country,icl01/label,1,last_label_token,7,10.688211653418643,50,30.21008955208097
lowercase_first_letter,icl01/label,1,last_label_token,7,12.900085693282925,41,28.011845426945143
product-company,icl01/label,1,last_label_token,7,5.298943366102806,23,12.526941937370623
synonym,icl01/label,1,last_label_token,7,26.265657603671883,123,100.50141548820254
word_length,icl01/label,1,last_label_token,7,5.889332562523261,49,15.120194552514034
ag_news,icl01/label,1,last_label_token,8,3.7643846495014297,33,5.56242999064488
capitalize_last_letter,icl01/label,1,last_label_token,8,4.706579304379612,36,13.74860838656405
capitalize_second_letter,icl01/label,1,last_label_token,8,5.013434971171036,31,11.544199370605053
commonsense_qa,icl01/label,1,last_label_token,8,3.8799152798713568,46,6.57263593397814
country-capital,icl01/label,1,last_label_token,8,12.259778904724019,66,45.52386008693331
english-french,icl01/label,1,last_label_token,8,25.35763782150639,126,99.76824267816976
english-german,icl01/label,1,last_label_token,8,25.633649885455718,125,99.47761930927335
english-spanish,icl01/label,1,last_label_token,8,27.38769796128602,125,100.9832293995425
lowercase_last_letter,icl01/label,1,last_label_token,8,5.088327775961864,33,12.803943456234498
national_parks,icl01/label,1,last_label_token,8,13.901377514014015,43,33.16430662729266
next_capital_letter,icl01/label,1,last_label_token,8,7.436080249641347,37,21.095283392262807
next_item,icl01/label,1,last_label_token,8,7.749793606962775,51,22.317562785842675
park-country,icl01/label,1,last_label_token,8,12.639244056995436,65,39.26061086898149
person-instrument,icl01/label,1,last_label_token,8,2.5433256831957465,9,3.8103251853852553
person-occupation,icl01/label,1,last_label_token,8,3.0979865977711505,20,6.5759591045189225
person-sport,icl01/label,1,last_label_token,8,3.1505451849053965,24,6.101058678472241
present-past,icl01/label,1,last_label_token,8,19.329545593641352,79,58.05479622501656
prev_item,icl01/label,1,last_label_token,8,6.716229963992107,50,21.487944983152055
sentiment,icl01/label,1,last_label_token,8,2.279677834016632,58,4.9217616615499455
singular-plural,icl01/label,1,last_label_token,8,17.450786395484307,71,54.51195170055875
antonym,icl01/label,1,last_label_token,8,24.19527205070147,121,91.35672704876688
capitalize,icl01/label,1,last_label_token,8,16.904947216943807,103,71.01715425172574
capitalize_first_letter,icl01/label,1,last_label_token,8,8.628823170869303,51,27.004347704934624
