token_role,task,task_group,point_type,x_fv_pc1_raw_dot,y_activation_pc1_raw_dot,prompt_index,query_source_index,query_input,query_output,demo_source_index,demo_input,demo_output,token_position,token_text,token_label
pre_label_token,english-spanish,train,activation,16.35786247253418,24.719186782836914,32,1942,malaysian,malayo,1372,shared,compartido,109,:,predictive_token
pre_label_token,english-spanish,train,activation,13.527660369873047,19.190872192382812,33,1809,bad,malo,2136,certificate,certificado,110,:,predictive_token
pre_label_token,english-spanish,train,activation,15.091561317443848,22.980632781982422,34,1392,plains,llanuras,288,opera,ópera,107,:,predictive_token
pre_label_token,english-spanish,train,activation,16.409072875976562,23.774749755859375,35,817,dynasty,dinastía,3404,active,activo,102,:,predictive_token
pre_label_token,english-spanish,train,activation,17.436227798461914,27.06399154663086,36,2068,pitched,lanzado,107,opens,abre,109,:,predictive_token
pre_label_token,english-spanish,train,activation,15.707038879394531,23.994155883789062,37,810,allows,permite,493,accidents,accidentes,106,:,predictive_token
pre_label_token,english-spanish,train,activation,16.088092803955078,27.279129028320312,38,846,lawyer,abogado,952,represented,representado,100,:,predictive_token
pre_label_token,english-spanish,train,activation,15.027565956115723,23.6240177154541,39,1833,aboard,a bordo,3475,conditions,condiciones,102,:,predictive_token
pre_label_token,english-spanish,train,activation,18.059385299682617,26.70361328125,40,3119,dimensions,dimensiones,1135,former,anterior,104,:,predictive_token
pre_label_token,english-spanish,train,activation,16.339492797851562,24.766075134277344,41,249,interviews,entrevistas,3613,promoted,promovido,106,:,predictive_token
pre_label_token,english-spanish,train,activation,17.776866912841797,26.408897399902344,42,1123,cruise,crucero,3033,join,unirse,105,:,predictive_token
pre_label_token,english-spanish,train,activation,15.164412498474121,22.242149353027344,43,778,everyone,todos,1220,surface,superficie,101,:,predictive_token
pre_label_token,english-spanish,train,activation,16.473548889160156,23.651567459106445,44,2604,stages,etapas,197,entertainment,entretenimiento,104,:,predictive_token
pre_label_token,english-spanish,train,activation,16.002117156982422,23.622928619384766,45,3082,shopping,compras,2101,summaries,resúmenes,102,:,predictive_token
pre_label_token,english-spanish,train,activation,14.77739429473877,26.041015625,46,2775,blocks,bloques,1926,field,campo,99,:,predictive_token
pre_label_token,english-spanish,train,activation,16.06195831298828,23.565826416015625,47,3358,lightning,relámpago,905,legs,piernas,106,:,predictive_token
pre_label_token,english-spanish,train,activation,13.80216121673584,21.455440521240234,48,1414,seats,asientos,2519,departments,departamentos,102,:,predictive_token
pre_label_token,english-spanish,train,activation,15.382852554321289,25.045635223388672,49,596,instructions,instrucciones,269,inspired,inspirado,101,:,predictive_token
pre_label_token,english-spanish,train,activation,15.229690551757812,25.34438705444336,50,1163,broken,roto,2700,completion,finalización,109,:,predictive_token
pre_label_token,english-spanish,train,activation,16.675708770751953,27.31433868408203,51,73,developers,desarrolladores,1747,who,quien,106,:,predictive_token
pre_label_token,english-spanish,train,activation,16.045860290527344,27.55417823791504,52,701,plateau,meseta,1188,last,último,109,:,predictive_token
pre_label_token,english-spanish,train,activation,16.977645874023438,25.053955078125,53,1726,pin,alfiler,2031,districts,distritos,106,:,predictive_token
pre_label_token,english-spanish,train,activation,15.527942657470703,20.414541244506836,54,3568,joins,une,1009,parishes,parroquias,111,:,predictive_token
pre_label_token,english-spanish,train,activation,16.503271102905273,22.31718635559082,55,2222,goddess,diosa,1462,books,libros,109,:,predictive_token
pre_label_token,english-spanish,train,activation,16.617889404296875,25.573780059814453,56,3062,opportunities,oportunidades,1820,friends,amigos,107,:,predictive_token
pre_label_token,english-spanish,train,activation,15.642054557800293,23.608901977539062,57,700,filled,lleno,471,optical,óptico,104,:,predictive_token
pre_label_token,english-spanish,train,activation,16.222156524658203,26.80328369140625,58,390,mere,solo,2741,forming,formando,102,:,predictive_token
pre_label_token,english-spanish,train,activation,15.377159118652344,23.589675903320312,59,1450,indicate,indicar,1817,resigned,renunciado,104,:,predictive_token
pre_label_token,english-spanish,train,activation,17.28227424621582,26.27596092224121,60,971,healthy,saludable,539,translated,traducido,101,:,predictive_token
pre_label_token,english-spanish,train,activation,15.788678169250488,22.02337646484375,61,679,chorus,coro,1304,orphaned,huérfano,104,:,predictive_token
pre_label_token,english-spanish,train,activation,18.253572463989258,27.67792510986328,62,3026,involving,involucrando,461,farmers,agricultores,109,:,predictive_token
pre_label_token,english-spanish,train,activation,15.222688674926758,22.92516326904297,63,1620,goods,bienes,870,bus,autobús,105,:,predictive_token
pre_label_token,english-spanish,train,activation,15.785661697387695,26.663284301757812,64,3625,brass,latón,3059,lacks,falta,104,:,predictive_token
pre_label_token,english-spanish,train,activation,15.793018341064453,25.892852783203125,65,3175,qualified,calificado,1443,charged,cargado,107,:,predictive_token
pre_label_token,english-spanish,train,activation,15.899913787841797,25.19634246826172,66,168,odd,extraño,997,bound,límite,99,:,predictive_token
pre_label_token,english-spanish,train,activation,16.583831787109375,26.212448120117188,67,129,theory,teoría,1453,major,mayor,109,:,predictive_token
pre_label_token,english-spanish,train,activation,15.563255310058594,23.49098014831543,68,1909,istanbul,Estambul,2472,floor,piso,103,:,predictive_token
pre_label_token,english-spanish,train,activation,16.191131591796875,26.22732925415039,69,1051,fire,fuego,1227,believing,creyendo,104,:,predictive_token
pre_label_token,english-spanish,train,activation,16.570510864257812,26.637346267700195,70,3476,memories,recuerdos,2772,slowly,lentamente,108,:,predictive_token
pre_label_token,english-spanish,train,activation,13.610894203186035,21.345508575439453,71,1242,wedding,boda,1049,paper,papel,103,:,predictive_token
pre_label_token,english-spanish,train,activation,15.166090965270996,23.72319984436035,72,3118,dimension,dimensión,432,travelling,viajando,99,:,predictive_token
pre_label_token,english-spanish,train,activation,17.88993263244629,27.709835052490234,73,3573,density,densidad,1762,contents,contenido,102,:,predictive_token
pre_label_token,english-spanish,train,activation,15.212506294250488,24.174095153808594,74,306,tube,tubo,2800,practice,práctica,110,:,predictive_token
pre_label_token,english-spanish,train,activation,16.540536880493164,27.267704010009766,75,2237,border,frontera,3273,apply,aplicar,104,:,predictive_token
pre_label_token,english-spanish,train,activation,14.912240982055664,25.123842239379883,76,2305,rangers,guardabosques,1110,channel,canal,110,:,predictive_token
pre_label_token,english-spanish,train,activation,14.392236709594727,25.05984115600586,77,1110,channel,canal,3174,gross,asqueroso,101,:,predictive_token
pre_label_token,english-spanish,train,activation,15.962444305419922,23.010696411132812,78,35,society,sociedad,2004,bag,bolsa,103,:,predictive_token
pre_label_token,english-spanish,train,activation,14.95883846282959,24.29376220703125,79,1273,replacing,reemplazando,2393,shift,cambio,108,:,predictive_token
pre_label_token,english-spanish,train,activation,16.9769344329834,27.963367462158203,80,1372,shared,compartido,3207,adding,agregando,106,:,predictive_token
pre_label_token,english-spanish,train,activation,17.79054069519043,23.504962921142578,81,2480,wire,alambre,1144,norwegian,noruego,105,:,predictive_token
pre_label_token,english-spanish,train,activation,14.018231391906738,23.472047805786133,82,2705,minister,ministro,3520,hall,pasillo,106,:,predictive_token
pre_label_token,english-spanish,train,activation,15.072707176208496,23.54351043701172,83,1505,hoax,engaño,2557,reference,referencia,103,:,predictive_token
pre_label_token,english-spanish,train,activation,17.77173614501953,26.429893493652344,84,23,muscle,músculo,554,drives,conduce,101,:,predictive_token
pre_label_token,english-spanish,train,activation,15.53837776184082,24.856399536132812,85,2845,boss,jefe,2831,descent,descenso,103,:,predictive_token
pre_label_token,english-spanish,train,activation,18.54633331298828,24.10387420654297,86,3353,phoenix,fénix,3216,bangladesh,Bangladés,108,:,predictive_token
pre_label_token,english-spanish,train,activation,16.47513198852539,25.37668228149414,87,2340,topics,temas,542,quick,rápido,105,:,predictive_token
pre_label_token,english-spanish,train,activation,17.450851440429688,27.275001525878906,88,2032,mines,minas,3583,template,plantilla,104,:,predictive_token
pre_label_token,english-spanish,train,activation,15.538239479064941,22.7559814453125,89,2628,buildings,edificios,725,threats,amenazas,107,:,predictive_token
pre_label_token,english-spanish,train,activation,15.792574882507324,25.65701675415039,90,1410,priests,sacerdotes,3450,display,pantalla,106,:,predictive_token
pre_label_token,english-spanish,train,activation,17.732154846191406,25.8896484375,91,1608,allow,permitir,921,paying,pagando,105,:,predictive_token
pre_label_token,english-spanish,train,activation,15.78887939453125,23.562644958496094,92,3145,walker,caminante,3096,category,categoría,111,:,predictive_token
pre_label_token,english-spanish,train,activation,15.53117561340332,23.474777221679688,93,2283,appreciated,apreciado,759,heaven,cielo,106,:,predictive_token
pre_label_token,english-spanish,train,activation,15.71641731262207,22.630151748657227,94,1290,movements,movimientos,3051,combination,combinación,106,:,predictive_token
pre_label_token,english-spanish,train,activation,17.071372985839844,26.493736267089844,95,968,illustration,ilustración,428,identifying,identificando,107,:,predictive_token
pre_label_token,english-spanish,train,activation,16.488704681396484,24.228076934814453,96,363,competed,compitió,2504,thinking,pensando,101,:,predictive_token
pre_label_token,english-spanish,train,activation,15.206523895263672,23.752716064453125,97,2473,sets,conjuntos,917,firms,empresas,102,:,predictive_token
pre_label_token,english-spanish,train,activation,15.943471908569336,24.851123809814453,98,1936,seen,visto,614,escape,escapar,105,:,predictive_token
pre_label_token,english-spanish,train,activation,15.44258975982666,24.059494018554688,99,1029,him,él,2176,evaluation,evaluación,106,:,predictive_token
pre_label_token,english-spanish,train,activation,15.495088577270508,23.531217575073242,100,3302,very,muy,2146,page,página,100,:,predictive_token
pre_label_token,english-spanish,train,activation,17.1156063079834,25.837722778320312,101,572,houses,casas,1773,completely,completamente,108,:,predictive_token
pre_label_token,english-spanish,train,activation,16.88477897644043,23.61858558654785,102,3321,officials,funcionarios,2898,genetic,genético,107,:,predictive_token
pre_label_token,english-spanish,train,activation,15.202190399169922,24.221431732177734,103,2177,tune,melodía,2307,launch,lanzamiento,110,:,predictive_token
pre_label_token,english-spanish,train,activation,16.27029037475586,25.338869094848633,104,480,dog,perro,1827,deployed,desplegado,108,:,predictive_token
pre_label_token,english-spanish,train,activation,15.959541320800781,25.360593795776367,105,2595,playwright,dramaturgo,497,sock,calcetín,102,:,predictive_token
pre_label_token,english-spanish,train,activation,16.938201904296875,26.612995147705078,106,3393,worn,desgastado,260,increased,aumentado,107,:,predictive_token
pre_label_token,english-spanish,train,activation,15.482791900634766,24.164112091064453,107,2244,foot,pie,2864,marks,marcas,103,:,predictive_token
pre_label_token,english-spanish,train,activation,14.599595069885254,23.159717559814453,108,583,bone,hueso,2396,stuff,cosas,102,:,predictive_token
pre_label_token,english-spanish,train,activation,17.050859451293945,25.209543228149414,109,2571,anniversary,aniversario,1816,crashed,estrellado,101,:,predictive_token
