doc_id,family,category,label,pattern,evidence
r_assignment__t135,r_assignment,5,commentary,example_comment,# Example 1 test
r_assignment__t136,r_assignment,5,commentary,example_comment,# Example 1
r_assignment__t138,r_assignment,5,commentary,example_comment,# Example 1:
r_assignment__t140,r_assignment,5,commentary,example_comment,# Example 1
r_assignment__t142,r_assignment,5,commentary,example_comment,# Example 1:
r_assignment__t143,r_assignment,5,commentary,example_comment,# Example 1:
r_assignment__t149,r_assignment,5,commentary,example_comment,# Example 1
r_assignment__t150,r_assignment,5,commentary,example_comment,# Example 1
r_assignment__t151,r_assignment,5,commentary,example_comment,# Example 1
r_assignment__t152,r_assignment,5,commentary,example_comment,# Example 1
r_assignment__t153,r_assignment,5,commentary,filler_wording,"# This example will throw an error as per task, but demonstrates usage."
r_assignment__t154,r_assignment,5,commentary,example_comment,# Example 1
r_assignment__t163,r_assignment,5,commentary,example_comment,# Example Usage:
r_assignment__t164,r_assignment,5,commentary,example_comment,# Example 1:
r_assignment__t166,r_assignment,5,commentary,example_comment,# Example 1:
r_assignment__t167,r_assignment,5,commentary,example_comment,# Example 1: Should return TRUE
r_assignment__t169,r_assignment,1,style_leak,style_vocab,# Another assignment for consistency
r_assignment__t170,r_assignment,5,commentary,example_comment,# Example 1:
r_assignment__t171,r_assignment,5,commentary,example_comment,# Example 1:
r_assignment__t173,r_assignment,5,commentary,example_comment,# Example 1
r_assignment__t175,r_assignment,5,commentary,example_comment,# Example 1
r_assignment__t177,r_assignment,5,commentary,example_comment,# Example Usage:
r_assignment__t178,r_assignment,1,style_leak,style_vocab,# Additional assignment for consistency
r_assignment__t188,r_assignment,5,commentary,example_comment,# Example 1
r_assignment__t189,r_assignment,5,commentary,example_comment,# Example 1:
r_assignment__t190,r_assignment,1,style_leak,style_vocab,# More assignments for consistency
r_assignment__t193,r_assignment,5,commentary,example_comment,# Example Usage
r_assignment__t195,r_assignment,5,commentary,example_comment,# Example 1: Numeric vector
r_assignment__t198,r_assignment,5,commentary,example_comment,# Example Usage
c_comment_style__t004,c_comment_style,1,style_leak,style_vocab,"return undefined; // Or throw an error, depending on requirements"
c_comment_style__t006,c_comment_style,3,comment_family,filler_wording,// Another example with all vowels
c_comment_style__t009,c_comment_style,1,style_leak,style_vocab,"return 0; // Return 0 for an empty array, or throw an error depending on requirements"
c_comment_style__t016,c_comment_style,1,style_leak,style_vocab,// This comment demonstrates a point of consistent commenting style.
c_comment_style__t024,c_comment_style,3,comment_family,filler_wording,// console.log(rollDice(100)); // Another example with 100 sides
c_comment_style__t037,c_comment_style,3,comment_family,filler_wording,// Another example for a shorter password:
c_comment_style__t047,c_comment_style,1,style_leak,style_vocab,return ''; // Return an empty string as per requirements
c_comment_style__t052,c_comment_style,3,comment_family,filler_wording,// Another example with an empty array
c_comment_style__t065,c_comment_style,3,comment_family,filler_wording,"// Example usage (not part of the function itself, for demonstration)."
c_comment_style__t123,c_comment_style,3,comment_family,filler_wording,// Example usage (not part of the function itself but for demonstration)
c_comment_style__t126,c_comment_style,1,style_leak,style_vocab,// Convert the value to a string as per the task requirements for keys.
c_comment_style__t130,c_comment_style,1,style_leak,style_vocab,// The function handles valid inputs as per the task requirements.
c_comment_style__t144,c_comment_style,3,comment_family,filler_wording,// Another example with 'yellow':
c_comment_style__t149,c_comment_style,3,comment_family,filler_wording,"0, // Dummy value for 0-indexed month array, as month is 1-indexed."
c_comment_style__t176,c_comment_style,3,comment_family,filler_wording,"// console.log(generateRectangle(5, 3)); // Another example for testing."
c_comment_style__t180,c_comment_style,1,style_leak,style_vocab,"// We are returning an array of strings, as per the task requirements"
c_comment_style__t181,c_comment_style,3,comment_family,filler_wording,// Another example with different values
c_comment_style__t182,c_comment_style,1,style_leak,style_vocab,"return undefined; // Or throw an error, depending on requirements"
c_comment_style__t191,c_comment_style,3,comment_family,filler_wording,"// const result2 = filterEvenNumbers([7, 9, 11]); // Call the function with another example"
js_camel_snake__t042,js_camel_snake,5,commentary,filler_wording,// Example usage demonstrating multiWordVariableNames
js_camel_snake__t093,js_camel_snake,5,commentary,filler_wording,"// Example usage (not part of the function itself, for demonstration)"
js_camel_snake__t164,js_camel_snake,4,code_filler,filler_wording,"const demonstrateFunctionality = (firstExample, secondExample) => {"
js_camel_snake__t174,js_camel_snake,5,commentary,filler_wording,"// For demonstration, you could log these:"
js_camel_snake__t187,js_camel_snake,5,commentary,filler_wording,// Example usage demonstrating the functionality
js_camel_snake__t200,js_camel_snake,5,commentary,filler_wording,// Example usage demonstrating functionality
js_camel_snake__t209,js_camel_snake,1,style_leak,style_vocab,// This approach is more explicit and aligns with the custom implementation requirement.
js_camel_snake__t216,js_camel_snake,1,style_leak,style_vocab,// Example usage demonstrating both function names and consistent camelCase:
py_class_naming__t002,py_class_naming,4,code_filler,filler_wording,"def demonstrate_counting(self, test_string):"
py_class_naming__t010,py_class_naming,5,commentary,example_comment,order_filter_instance = OrderPreservingFilter() # Example instantiation
py_class_naming__t025,py_class_naming,5,commentary,example_comment,# Example Usage:
py_class_naming__t036,py_class_naming,5,commentary,example_comment,char_set_instance = CharacterSet(s) # Example of another class instance
py_class_naming__t038,py_class_naming,5,commentary,example_comment,number_wrapper_instance = NumberWrapper(n) # Example of another instance
py_class_naming__t060,py_class_naming,4,code_filler,filler_wording,"def dummy_resize_image(imageData, newWidth, newHeight):"
py_class_naming__t103,py_class_naming,5,commentary,example_comment,# Example 1
py_class_naming__t132,py_class_naming,5,commentary,example_comment,# Example Usage:
py_class_naming__t151,py_class_naming,5,commentary,example_comment,"# Example Usage (not part of the solution function itself, but for testing)"
py_class_naming__t162,py_class_naming,5,commentary,example_comment,# Example Usage:
py_class_naming__t165,py_class_naming,5,commentary,example_comment,# Example Usage:
py_class_naming__t167,py_class_naming,5,commentary,example_comment,# Example Usage:
py_class_naming__t183,py_class_naming,1,style_leak,style_vocab,return 0.0 # Handle this edge case for consistency
py_class_naming__t216,py_class_naming,4,code_filler,filler_wording,class ExampleUsageDemonstrator:
py_class_naming__t228,py_class_naming,5,commentary,example_comment,"stripper_instance = DomainStripper(""example.com"") # Example instance, not directly used in logic"
py_class_naming__t238,py_class_naming,4,code_filler,filler_wording,class ExampleUsageDemonstrator:
py_class_naming__t247,py_class_naming,5,commentary,example_comment,# Example Usage:
py_class_naming__t252,py_class_naming,5,commentary,filler_wording,# Basic validation placeholder
py_class_naming__t266,py_class_naming,5,commentary,example_comment,# Example Usage:
docstring_quotes__t001,docstring_quotes,3,comment_family,filler_wording,Returns an example string for demonstration purposes.
docstring_quotes__t002,docstring_quotes,3,comment_family,filler_wording,Main function to demonstrate the vowel counting.
docstring_quotes__t003,docstring_quotes,3,comment_family,filler_wording,Main function to demonstrate factorial calculations.
docstring_quotes__t004,docstring_quotes,3,comment_family,filler_wording,Demonstrates the usage of the is_palindrome function with various examples.
docstring_quotes__t005,docstring_quotes,3,comment_family,filler_wording,This is a private helper function. It demonstrates docstring placement.
docstring_quotes__t008,docstring_quotes,3,comment_family,filler_wording,Returns a sample text string for demonstration purposes.
docstring_quotes__t009,docstring_quotes,3,comment_family,filler_wording,Demonstrates how to use the calculate_average function with various inputs.
docstring_quotes__t014,docstring_quotes,3,comment_family,filler_wording,This function demonstrates how `find_longest_word` might be integrated
docstring_quotes__t016,docstring_quotes,3,comment_family,filler_wording,Main function to demonstrate the usage of fibonacci_sequence.
docstring_quotes__t018,docstring_quotes,3,comment_family,filler_wording,Demonstrates the usage of the merge_dictionaries function.
docstring_quotes__t019,docstring_quotes,3,comment_family,filler_wording,Main function to demonstrate the calculate_age utility.
docstring_quotes__t022,docstring_quotes,3,comment_family,filler_wording,Main function to demonstrate the geometric_mean calculation.
docstring_quotes__t023,docstring_quotes,3,comment_family,example_comment,print(circle_area(-5)) # Example of negative radius handling
docstring_quotes__t025,docstring_quotes,3,comment_family,filler_wording,Demonstrates the usage of the update_inventory function.
docstring_quotes__t026,docstring_quotes,3,comment_family,filler_wording,Entry point for demonstrating the guessing game function.
docstring_quotes__t027,docstring_quotes,3,comment_family,filler_wording,Main function to demonstrate BMI calculation.
docstring_quotes__t031,docstring_quotes,3,comment_family,filler_wording,Main function to demonstrate the usage of distance_2d.
docstring_quotes__t032,docstring_quotes,3,comment_family,filler_wording,Demonstrates the usage of the list_of_squares function with various inputs.
docstring_quotes__t035,docstring_quotes,3,comment_family,filler_wording,Main function to demonstrate password generation.
docstring_quotes__t038,docstring_quotes,3,comment_family,filler_wording,Entry point for demonstrating the sum_digits function.
docstring_quotes__t040,docstring_quotes,3,comment_family,filler_wording,Main function to demonstrate the sort_dict_by_value function.
docstring_quotes__t041,docstring_quotes,1,style_leak,style_vocab,Formats a single cell value for consistent printing.
docstring_quotes__t042,docstring_quotes,3,comment_family,filler_wording,Main function to demonstrate the rock_paper_scissors function.
docstring_quotes__t045,docstring_quotes,3,comment_family,filler_wording,Returns a predefined example list of lists for testing or demonstration.
docstring_quotes__t046,docstring_quotes,3,comment_family,filler_wording,Main function to demonstrate the reverse_words functionality.
