token_role,task,task_group,point_type,x_fv_pc1_raw_dot,y_activation_pc1_raw_dot,prompt_index,query_source_index,query_input,query_output,demo_source_index,demo_input,demo_output,token_position,token_text,token_label
pre_label_token,synonym,train,activation,2.4349331855773926,3.96226167678833,83,1676,endless,infinite,280,morality,ethics,89,:,predictive_token
pre_label_token,synonym,train,activation,0.3028101921081543,3.436129570007324,84,962,insightful,perceptive,458,edition,version,91,:,predictive_token
pre_label_token,synonym,train,activation,2.5200538635253906,2.5028634071350098,85,814,delicate,fragile,1625,counterpart,equivalent,87,:,predictive_token
pre_label_token,synonym,train,activation,-0.0173337459564209,10.361103057861328,86,1288,extraordinary,remarkable,240,have,possess,87,:,predictive_token
pre_label_token,synonym,train,activation,2.0608394145965576,4.183316230773926,87,853,readable,legible,858,man,gentleman,89,:,predictive_token
pre_label_token,synonym,train,activation,1.4045463800430298,3.4373624324798584,88,1542,theme,topic,1799,compress,condense,88,:,predictive_token
pre_label_token,synonym,train,activation,1.8089995384216309,3.9235658645629883,89,866,continual,constant,570,various,diverse,89,:,predictive_token
pre_label_token,synonym,train,activation,0.21140098571777344,7.555691242218018,90,103,inn,hotel,1613,remaining,leftover,89,:,predictive_token
pre_label_token,synonym,train,activation,-0.21202003955841064,7.222912311553955,91,1598,school,education,865,novel,book,90,:,predictive_token
pre_label_token,synonym,train,activation,-0.7196347117424011,11.272807121276855,92,1741,other,alternative,1201,exact,precise,88,:,predictive_token
pre_label_token,synonym,train,activation,3.564208745956421,-1.4837911128997803,93,1807,bond,connection,709,scar,wound,89,:,predictive_token
pre_label_token,synonym,train,activation,0.7276993989944458,6.515469074249268,94,1355,failure,defeat,29,prefer,favor,88,:,predictive_token
pre_label_token,synonym,train,activation,1.305148720741272,2.9732506275177,95,1781,case,scenario,759,affect,influence,89,:,predictive_token
pre_label_token,synonym,train,activation,0.018994927406311035,4.915431976318359,96,835,abrupt,sudden,1132,tranquil,peaceful,88,:,predictive_token
pre_label_token,synonym,train,activation,-0.6202454566955566,8.77227783203125,97,1364,pack,bundle,31,classic,traditional,88,:,predictive_token
pre_label_token,synonym,train,activation,0.737980842590332,6.380095481872559,98,1469,unlike,different,475,river,stream,89,:,predictive_token
pre_label_token,synonym,train,activation,1.1989909410476685,3.475776433944702,99,665,romantic,loving,1847,wine,grape juice,89,:,predictive_token
pre_label_token,synonym,train,activation,-0.6993699073791504,8.671353340148926,100,812,seminal,foundational,789,acid,sour,89,:,predictive_token
pre_label_token,synonym,train,activation,0.6094357967376709,5.1452226638793945,101,1957,ripe,mature,406,picture,image,88,:,predictive_token
pre_label_token,synonym,train,activation,0.5048761367797852,7.3094892501831055,102,24,lodge,cabin,589,periodic,intermittent,90,:,predictive_token
pre_label_token,synonym,train,activation,1.5879651308059692,3.320024013519287,103,653,hood,neighborhood,1662,mad,angry,89,:,predictive_token
pre_label_token,synonym,train,activation,1.7670888900756836,5.215451240539551,104,1356,dwelling,residence,883,sarcastic,ironic,90,:,predictive_token
pre_label_token,synonym,train,activation,1.5375560522079468,4.288962364196777,105,1340,bag,sack,1104,note,memo,89,:,predictive_token
pre_label_token,synonym,train,activation,1.0708187818527222,3.111071825027466,106,765,alone,solitary,649,overflow,spill over,87,:,predictive_token
pre_label_token,synonym,train,activation,0.9257994890213013,5.339189529418945,107,629,apply,utilize,1395,brass,copper,92,:,predictive_token
pre_label_token,synonym,train,activation,1.6355212926864624,4.969255447387695,108,1059,obvious,clear,416,stray,wander,91,:,predictive_token
pre_label_token,synonym,train,activation,1.233174443244934,5.011682510375977,109,203,passion,enthusiasm,1707,house,home,89,:,predictive_token
pre_label_token,synonym,train,activation,-0.6308757066726685,5.778446197509766,110,506,wasteful,extravagant,1228,tender,gentle,90,:,predictive_token
pre_label_token,synonym,train,activation,1.1561129093170166,7.337612152099609,111,706,oppress,suppress,1790,whole,complete,87,:,predictive_token
pre_label_token,synonym,train,activation,-4.1794753074646,12.15933895111084,112,2,strong,powerful,993,inflict,impose,91,:,predictive_token
pre_label_token,synonym,train,activation,-0.16297751665115356,7.432379722595215,113,1427,tolerate,endure,1370,prime,primary,89,:,predictive_token
pre_label_token,synonym,train,activation,1.4558191299438477,6.1718292236328125,114,569,dead,deceased,1355,failure,defeat,88,:,predictive_token
pre_label_token,synonym,train,activation,-1.273363709449768,6.586682319641113,115,1460,possession,ownership,852,hop,jump,87,:,predictive_token
pre_label_token,synonym,train,activation,-1.1756749153137207,11.615386962890625,116,1770,empty,vacant,1407,closed,shut,88,:,predictive_token
pre_label_token,synonym,train,activation,-1.164330005645752,8.690759658813477,117,424,mail,post,955,word,term,89,:,predictive_token
pre_label_token,synonym,train,activation,1.012095332145691,5.394392013549805,118,1912,decay,deteriorate,1004,north,south,90,:,predictive_token
pre_label_token,synonym,train,activation,1.293288230895996,2.4949660301208496,119,1283,fun,enjoyable,1338,scandal,controversy,88,:,predictive_token
pre_label_token,synonym,train,activation,2.80148983001709,2.113546848297119,120,587,tracking,monitoring,709,scar,wound,90,:,predictive_token
pre_label_token,synonym,train,activation,0.6353377103805542,6.298346519470215,121,1263,pollution,contamination,1993,construct,build,91,:,predictive_token
pre_label_token,synonym,train,activation,1.1119990348815918,3.457183837890625,122,1461,object,thing,1085,bizarre,strange,89,:,predictive_token
pre_label_token,synonym,train,activation,-1.2626075744628906,9.239068031311035,123,1614,unfortunate,unlucky,6,anatomy,physiology,87,:,predictive_token
pre_label_token,synonym,train,activation,1.4065570831298828,2.7317721843719482,124,159,money,cash,1924,pioneer,trailblazer,87,:,predictive_token
pre_label_token,synonym,train,activation,1.0526021718978882,5.496262073516846,125,715,claw,talon,649,overflow,spill over,91,:,predictive_token
pre_label_token,synonym,train,activation,0.26307833194732666,2.754114866256714,126,1561,remove,eliminate,410,distribute,disperse,88,:,predictive_token
pre_label_token,synonym,train,activation,0.6939653158187866,7.697296619415283,127,592,sway,rock,10,worldly,cosmopolitan,89,:,predictive_token
pre_label_token,synonym,train,activation,1.821653127670288,2.4724087715148926,128,890,critical,important,1035,spiritual,religious,89,:,predictive_token
pre_label_token,synonym,train,activation,0.9731833338737488,4.851815223693848,129,1726,decrease,reduce,1974,compassion,empathy,88,:,predictive_token
pre_label_token,synonym,train,function_vector,11.128693580627441,-0.4822870194911957,,,,,,,,,,
pre_label_token,ag_news,test,activation,-0.7573175430297852,9.145261764526367,0,3974,Security scare as intruder dives in A CANADIAN husband #39;s love for his wife has led to a tightening of security at all Olympic venues in Athens.,Sports,2946,Old Rumors of Gay Sex Prove Powerful on Web Va. GOP members chose Del. Thelma Drake (Norfolk) to replace Rep. Edward L. Schrock after he resigned amidst allegations Schrock indulged in or solicited gay sex.,Science,747,:,predictive_token
pre_label_token,ag_news,test,activation,-0.58540940284729,9.588436126708984,1,4245,"GOP Sharpens Attacks As Convention Opens NEW YORK (AP) -- Sen. John McCain said Monday it was fair game to criticize Democrat John Kerry's anti-war protests three decades ago, firing an opening salvo as Republicans at their national convention sought to portray President Bush as a strong wartime leader.",World,4280,"Ancient Skull Fragment Hints at Surgery (AP) AP - A skull fragment found in a 400-year-old trash pit at Jamestown contains evidence of the earliest known surgery  #151; and autopsy  #151; in the English colonies in America, researchers say.",Science,594,:,predictive_token
pre_label_token,ag_news,test,activation,-1.6090006828308105,8.820089340209961,2,2613,"Tiger Woods Ties the Knot with Swedish Ex-Nanny  LONDON (Reuters) - Former world number one Tiger Woods has  married Swedish model Elin Nordegren at the luxury Sandy Lane  resort in Barbados, the Barbados Daily Nation newspaper  reported Wednesday.",Sports,503,"Indonesia at a crossroad At midnight on Saturday, the dance floor in the Hard Rock Cafe (HRC) in Bali was heaving. Apart from a careful pat down at the door for guests, the scene was no different from two years ago, before Islamist",World,542,:,predictive_token
pre_label_token,ag_news,test,activation,-1.1493842601776123,9.983577728271484,3,1731,"Update 1: Sysco Profit Climbs 8 Percent on Sales Sysco Corp., the country #39;s largest food service distributor, Monday said profit for its latest quarter rose 8 percent, as it increased sales and trimmed expenses despite the hurricanes in the Southeast.",Business,310,Powell calls for more Korea talks US Secretary of State Colin Powell ends  his tour of Asia by once again asking North Korea to resume nuclear talks.,World,491,:,predictive_token
pre_label_token,ag_news,test,activation,-0.6778519153594971,10.752215385437012,4,2105,BLOG That #39;s the most look-ed up world on Merriam-Webster #39;s &lt;b&gt;...&lt;/b&gt; A FOUR-LETTER term that came to symbolise the difference between old and new media tops US dictionary publisher Merriam-Webster #39;s list of the 10 words of the year.,Science,4962,Chelsea 1-0 West Ham Mateja Kezman finally broke his Chelsea goal duck with the winner against a spirited West Ham in the Carling Cup. The striker was making his 13th outing for Chelsea and he arrowed in a second half shot past keeper James Walker.,Sports,580,:,predictive_token
pre_label_token,ag_news,test,activation,0.3981761932373047,9.28536605834961,5,5078,Howard Stern moves radio show to Sirius Shock jock Howard Stern announced Wednesday he #39;s taking his radio show off the public airwaves and over to Sirius satellite radio.,Business,1188,"Video Games Used to Relax Kids in Hospital (AP) AP - Letting children play video games on a Game Boy in the operating room before undergoing surgery can help relax them better than tranquilizers or holding Mommy's hand, researchers say.",Science,618,:,predictive_token
pre_label_token,ag_news,test,activation,-0.10138320922851562,10.415146827697754,6,1467,Presidential campaign turns even nastier (AFP) AFP - The US presidential race hit a new low in nastiness with images of Osama bin Laden and epithets such as  quot;despicable quot; and  quot;un-American quot; bombarding voters before a crucial series of televised debates.,World,1491,"Investors expect PeopleSoft shareholders to back Oracle bid REDWOOD SHORES, Calif. Investors continue to bet today that most PeopleSoft shareholders will back Oracle #39;s nine-point-two (b) billion-dollar takeover bid for its bitter rival.",Business,577,:,predictive_token
pre_label_token,ag_news,test,activation,-0.8358492851257324,9.978066444396973,7,4003,"New York Times Co. Cuts 2004 Profit Targets  NEW YORK (Reuters) - New York Times Co. on Monday forecast  third-quarter and full-year earnings below Wall Street's  average targets on weak revenue so far in September, sending  its shares to two-year lows.",Business,31,"Brazilian GP, Friday Fernando 7th and Jacques 12th after a studious opening day at Interlagos for the Mild Seven Renault F1 Team.",Sports,545,:,predictive_token
pre_label_token,ag_news,test,activation,-0.8016622066497803,9.649690628051758,8,4698,Red Hat Buys Netscape Enterprise Suite Technologies Red Hat chairman and chief executive Matthew Szulik said in a statement:  quot;Directory Server and Certificate Management System have already been widely deployed in the enterprise and are mature,Science,3033,"Countrywide Results Spark Sector Selloff  NEW YORK (Reuters) - Countrywide Financial Corp. on  Wednesday posted a 47 percent drop in quarterly earnings and  cut its outlook as mortgage refinancings fell and rates  climbed, sparking a broad sell-off in mortgage-company stocks.",Business,587,:,predictive_token
pre_label_token,ag_news,test,activation,0.25356364250183105,8.580056190490723,9,458,Cancer drug blow for AstraZeneca DRUGS group AstraZeneca today suffered a massive setback after tests showed its blockbuster Iressa cancer treatment did not allow patients to live longer.,Business,1832,"Microsoft to offer stripped-down XP in India BANGALORE, INDIA -- Microsoft Corp. will introduce the Windows XP Starter Edition in India early next year, the company said Wednesday, two days after announcing similar plans for Russia.",Science,533,:,predictive_token
pre_label_token,ag_news,test,activation,-0.4257187843322754,8.666139602661133,10,2380,"August Chip Sales Growth Slows on High Inventory  SAN FRANCISCO (Reuters) - Global semiconductor sales growth  slowed to 1 percent in August as electronics makers reacted to  growing inventories in Asia by limiting orders of chips, an  industry trade group said on Thursday.",Science,2393,"Indiana University suffers during PeopleSoft rollout Problems during the rollout of a PeopleSoft financial aid software module at the Indiana University system caused problems for about 3,000 students just as classes were set to start.",Science,642,:,predictive_token
pre_label_token,ag_news,test,activation,-0.5874931812286377,10.075995445251465,11,5295,Boston Red Sox Team Report - September 24 (Sports Network) - A sensational pitching matchup is on tap at Fenway Park this evening when Pedro Martinez and the Boston Red Sox welcome Mike Mussina and the hated New York Yankees to town for another chapter in baseball #39;s fiercest rivalry.,Sports,631,I.B.M. Agrees to Settle Part of Giant Pension Case I.B.M. said that it had agreed to pay \$320 million to its employees to settle in part a class-action lawsuit over its pension plan.,Science,645,:,predictive_token
